TICK: 002103 | PC: 00132 | STEP: 0 | IR: drop | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002104 | PC: 00051 | STEP: 0 | IR: jmp 51 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | jmp 51
TICK: 002105 | PC: 00056 | STEP: 0 | IR: literal 100 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 100
TICK: 002106 | PC: 00056 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002107 | PC: 00061 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100, 52] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002108 | PC: 00061 | STEP: 1 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | sub.load_operands
TICK: 002109 | PC: 00062 | STEP: 0 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | sub.write_result
TICK: 002110 | PC: 00062 | STEP: 1 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left | OUT: '' | mif.test
TICK: 002111 | PC: 00072 | STEP: 0 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | mif.branch
TICK: 002112 | PC: 00072 | STEP: 1 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 2
TICK: 002113 | PC: 00077 | STEP: 0 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1326] | RS: [10] | MEM: read mem[2] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002114 | PC: 00077 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1326] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002115 | PC: 00082 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1326, 52] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002116 | PC: 00082 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002117 | PC: 00083 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1378] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002118 | PC: 00084 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1378, 1378] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002119 | PC: 00084 | STEP: 1 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1378, 1378] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 2
TICK: 002120 | PC: 00089 | STEP: 0 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1378] | RS: [10] | MEM: write mem[2] <- 1378 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002121 | PC: 00090 | STEP: 0 | IR: drop | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002122 | PC: 00090 | STEP: 1 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 3
TICK: 002123 | PC: 00095 | STEP: 0 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [45526] | RS: [10] | MEM: read mem[3] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002124 | PC: 00095 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [45526] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002125 | PC: 00100 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [45526, 52] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002126 | PC: 00100 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [45526, 52] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002127 | PC: 00105 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [45526, 52, 52] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002128 | PC: 00105 | STEP: 1 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [45526] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | mul.load_operands
TICK: 002129 | PC: 00106 | STEP: 0 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [45526, 2704] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | mul.write_result
TICK: 002130 | PC: 00106 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002131 | PC: 00107 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002132 | PC: 00108 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230, 48230] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002133 | PC: 00108 | STEP: 1 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230, 48230] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 3
TICK: 002134 | PC: 00113 | STEP: 0 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230] | RS: [10] | MEM: write mem[3] <- 48230 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002135 | PC: 00114 | STEP: 0 | IR: drop | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002136 | PC: 00114 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002137 | PC: 00119 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [52] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002138 | PC: 00124 | STEP: 0 | IR: literal 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [52, 1] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 1
TICK: 002139 | PC: 00124 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002140 | PC: 00125 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002141 | PC: 00126 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53, 53] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002142 | PC: 00126 | STEP: 1 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53, 53] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 1
TICK: 002143 | PC: 00131 | STEP: 0 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53] | RS: [10] | MEM: write mem[1] <- 53 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002144 | PC: 00132 | STEP: 0 | IR: drop | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002145 | PC: 00051 | STEP: 0 | IR: jmp 51 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | jmp 51
TICK: 002146 | PC: 00056 | STEP: 0 | IR: literal 100 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 100
TICK: 002147 | PC: 00056 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002148 | PC: 00061 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100, 53] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002149 | PC: 00061 | STEP: 1 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | sub.load_operands
TICK: 002150 | PC: 00062 | STEP: 0 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [47] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | sub.write_result
TICK: 002151 | PC: 00062 | STEP: 1 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left | OUT: '' | mif.test
TICK: 002152 | PC: 00072 | STEP: 0 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | mif.branch
TICK: 002153 | PC: 00072 | STEP: 1 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 2
TICK: 002154 | PC: 00077 | STEP: 0 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1378] | RS: [10] | MEM: read mem[2] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002155 | PC: 00077 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1378] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002156 | PC: 00082 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1378, 53] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002157 | PC: 00082 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002158 | PC: 00083 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1431] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002159 | PC: 00084 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1431, 1431] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002160 | PC: 00084 | STEP: 1 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1431, 1431] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 2
TICK: 002161 | PC: 00089 | STEP: 0 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1431] | RS: [10] | MEM: write mem[2] <- 1431 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002162 | PC: 00090 | STEP: 0 | IR: drop | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002163 | PC: 00090 | STEP: 1 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 3
TICK: 002164 | PC: 00095 | STEP: 0 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230] | RS: [10] | MEM: read mem[3] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002165 | PC: 00095 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002166 | PC: 00100 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230, 53] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002167 | PC: 00100 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230, 53] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002168 | PC: 00105 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230, 53, 53] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002169 | PC: 00105 | STEP: 1 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | mul.load_operands
TICK: 002170 | PC: 00106 | STEP: 0 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [48230, 2809] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | mul.write_result
TICK: 002171 | PC: 00106 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002172 | PC: 00107 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002173 | PC: 00108 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039, 51039] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002174 | PC: 00108 | STEP: 1 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039, 51039] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 3
TICK: 002175 | PC: 00113 | STEP: 0 | IR: store 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039] | RS: [10] | MEM: write mem[3] <- 51039 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002176 | PC: 00114 | STEP: 0 | IR: drop | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002177 | PC: 00114 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002178 | PC: 00119 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002179 | PC: 00124 | STEP: 0 | IR: literal 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [53, 1] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 1
TICK: 002180 | PC: 00124 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002181 | PC: 00125 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [54] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002182 | PC: 00126 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [54, 54] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002183 | PC: 00126 | STEP: 1 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [54, 54] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 1
TICK: 002184 | PC: 00131 | STEP: 0 | IR: store 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [54] | RS: [10] | MEM: write mem[1] <- 54 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002185 | PC: 00132 | STEP: 0 | IR: drop | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002186 | PC: 00051 | STEP: 0 | IR: jmp 51 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | jmp 51
TICK: 002187 | PC: 00056 | STEP: 0 | IR: literal 100 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: DS.push,PC | OUT: '' | literal 100
TICK: 002188 | PC: 00056 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002189 | PC: 00061 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [100, 54] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002190 | PC: 00061 | STEP: 1 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | sub.load_operands
TICK: 002191 | PC: 00062 | STEP: 0 | IR: sub | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [46] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | sub.write_result
TICK: 002192 | PC: 00062 | STEP: 1 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left | OUT: '' | mif.test
TICK: 002193 | PC: 00072 | STEP: 0 | IR: mif 72 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | mif.branch
TICK: 002194 | PC: 00072 | STEP: 1 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 2
TICK: 002195 | PC: 00077 | STEP: 0 | IR: load 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1431] | RS: [10] | MEM: read mem[2] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002196 | PC: 00077 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1431] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002197 | PC: 00082 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1431, 54] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002198 | PC: 00082 | STEP: 1 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | add.load_operands
TICK: 002199 | PC: 00083 | STEP: 0 | IR: add | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1485] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | add.write_result
TICK: 002200 | PC: 00084 | STEP: 0 | IR: dup | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1485, 1485] | RS: [10] | MEM: - | LATCH: DS.dup,PC | OUT: '' | dup
TICK: 002201 | PC: 00084 | STEP: 1 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1485, 1485] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | store.addr 2
TICK: 002202 | PC: 00089 | STEP: 0 | IR: store 2 | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [1485] | RS: [10] | MEM: write mem[2] <- 1485 | LATCH: MEM,PC | OUT: '' | store.write
TICK: 002203 | PC: 00090 | STEP: 0 | IR: drop | A: 0 | AR: 2 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: PC | OUT: '' | drop
TICK: 002204 | PC: 00090 | STEP: 1 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 3
TICK: 002205 | PC: 00095 | STEP: 0 | IR: load 3 | A: 0 | AR: 3 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039] | RS: [10] | MEM: read mem[3] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002206 | PC: 00095 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002207 | PC: 00100 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039, 54] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002208 | PC: 00100 | STEP: 1 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039, 54] | RS: [10] | MEM: - | LATCH: AR | OUT: '' | load.addr 1
TICK: 002209 | PC: 00105 | STEP: 0 | IR: load 1 | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039, 54, 54] | RS: [10] | MEM: read mem[1] | LATCH: DS.push,PC | OUT: '' | load.read
TICK: 002210 | PC: 00105 | STEP: 1 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039] | RS: [10] | MEM: - | LATCH: ALU.left,ALU.right | OUT: '' | mul.load_operands
TICK: 002211 | PC: 00106 | STEP: 0 | IR: mul | A: 0 | AR: 1 | NZ: 00 | IE: 1 | PENDING: 0 | IN_INTR: 0 | DS: [51039, 2916] | RS: [10] | MEM: - | LATCH: DS.push(ALU),PC | OUT: '' | mul.write_result
